group,combo_type,combination,products,slope,r2
TRANSLATOR,pair_diff,ECLIPSE_CHARCOAL-SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL | TRANSLATOR_SPACE_GRAY,0.00041115079663461195,0.2927159086033143
TRANSLATOR,pair_sum,ECLIPSE_CHARCOAL+VOID_BLUE,TRANSLATOR_ECLIPSE_CHARCOAL | TRANSLATOR_VOID_BLUE,0.0005618151480986835,0.36168101039657774
TRANSLATOR,pair_diff,ECLIPSE_CHARCOAL-VOID_BLUE,TRANSLATOR_ECLIPSE_CHARCOAL | TRANSLATOR_VOID_BLUE,-0.00047218921174354357,0.6205455711301877
TRANSLATOR,pair_sum,GRAPHITE_MIST+SPACE_GRAY,TRANSLATOR_GRAPHITE_MIST | TRANSLATOR_SPACE_GRAY,-0.0001017976736931085,0.0150293000928834
TRANSLATOR,pair_diff,GRAPHITE_MIST-SPACE_GRAY,TRANSLATOR_GRAPHITE_MIST | TRANSLATOR_SPACE_GRAY,0.0006308779832209755,0.6125096520057856
TRANSLATOR,pair_sum,GRAPHITE_MIST+VOID_BLUE,TRANSLATOR_GRAPHITE_MIST | TRANSLATOR_VOID_BLUE,0.000781542334685047,0.7138652354906585
TRANSLATOR,pair_diff,GRAPHITE_MIST-VOID_BLUE,TRANSLATOR_GRAPHITE_MIST | TRANSLATOR_VOID_BLUE,-0.00025246202515718,0.09046925697929523
TRANSLATOR,pair_sum,SPACE_GRAY+VOID_BLUE,TRANSLATOR_SPACE_GRAY | TRANSLATOR_VOID_BLUE,0.0001506643514640714,0.058242767669587144
TRANSLATOR,pair_diff,SPACE_GRAY-VOID_BLUE,TRANSLATOR_SPACE_GRAY | TRANSLATOR_VOID_BLUE,-0.0008833400083781553,0.661897153574106
UV,pair_sum,VISOR_AMBER+VISOR_MAGENTA,UV_VISOR_AMBER | UV_VISOR_MAGENTA,-0.0005174109563293455,0.6491158023873229
UV,pair_diff,VISOR_AMBER-VISOR_MAGENTA,UV_VISOR_AMBER | UV_VISOR_MAGENTA,-0.0016813686576715205,0.8721098174741504
UV,pair_sum,VISOR_AMBER+VISOR_ORANGE,UV_VISOR_AMBER | UV_VISOR_ORANGE,-0.0007165084158316759,0.7449800275406164
UV,pair_diff,VISOR_AMBER-VISOR_ORANGE,UV_VISOR_AMBER | UV_VISOR_ORANGE,-0.0014822711981691903,0.7933444955480004
UV,pair_sum,VISOR_AMBER+VISOR_RED,UV_VISOR_AMBER | UV_VISOR_RED,-0.0006269929698811031,0.4539143959619556
UV,pair_diff,VISOR_AMBER-VISOR_RED,UV_VISOR_AMBER | UV_VISOR_RED,-0.0015717866441197627,0.9132601579966708
UV,pair_sum,VISOR_AMBER+VISOR_YELLOW,UV_VISOR_AMBER | UV_VISOR_YELLOW,-0.0011473302521859225,0.7612858398826715
UV,pair_diff,VISOR_AMBER-VISOR_YELLOW,UV_VISOR_AMBER | UV_VISOR_YELLOW,-0.0010514493618149435,0.5116800049240507
UV,pair_sum,VISOR_MAGENTA+VISOR_ORANGE,UV_VISOR_MAGENTA | UV_VISOR_ORANGE,0.0009648602418398447,0.6498556682626557
UV,pair_diff,VISOR_MAGENTA-VISOR_ORANGE,UV_VISOR_MAGENTA | UV_VISOR_ORANGE,0.0001990974595023305,0.10440222821519282
UV,pair_sum,VISOR_MAGENTA+VISOR_RED,UV_VISOR_MAGENTA | UV_VISOR_RED,0.0010543756877904177,0.8800307457702229
UV,pair_diff,VISOR_MAGENTA-VISOR_RED,UV_VISOR_MAGENTA | UV_VISOR_RED,0.00010958201355175783,0.018149443861296632
UV,pair_sum,VISOR_MAGENTA+VISOR_YELLOW,UV_VISOR_MAGENTA | UV_VISOR_YELLOW,0.0005340384054855981,0.1981716253330448
UV,pair_diff,VISOR_MAGENTA-VISOR_YELLOW,UV_VISOR_MAGENTA | UV_VISOR_YELLOW,0.0006299192958565768,0.4933588241305661
UV,pair_sum,VISOR_ORANGE+VISOR_RED,UV_VISOR_ORANGE | UV_VISOR_RED,0.000855278228288087,0.5977732093689235
UV,pair_diff,VISOR_ORANGE-VISOR_RED,UV_VISOR_ORANGE | UV_VISOR_RED,-8.951544595057273e-05,0.015843447638887467
UV,pair_sum,VISOR_ORANGE+VISOR_YELLOW,UV_VISOR_ORANGE | UV_VISOR_YELLOW,0.00033494094598326756,0.11146623242438475
UV,pair_diff,VISOR_ORANGE-VISOR_YELLOW,UV_VISOR_ORANGE | UV_VISOR_YELLOW,0.00043082183635424645,0.17820314240715093
UV,pair_sum,VISOR_RED+VISOR_YELLOW,UV_VISOR_RED | UV_VISOR_YELLOW,0.00042445639193384034,0.29659871310564073
UV,pair_diff,VISOR_RED-VISOR_YELLOW,UV_VISOR_RED | UV_VISOR_YELLOW,0.0005203372823048191,0.174315722198776
GALAXY,triple_sum,SOUNDS_BLACK_HOLES+SOUNDS_DARK_MATTER+SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS,0.0013288006784375563,0.6832117455690816
GALAXY,triple_A+B-C,SOUNDS_BLACK_HOLES+SOUNDS_DARK_MATTER-SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS,0.0007107682915619649,0.2959379527215883
GALAXY,triple_A+C-B,SOUNDS_BLACK_HOLES+SOUNDS_PLANETARY_RINGS-SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS,0.001249730997987479,0.7764187513014071
GALAXY,triple_B+C-A,SOUNDS_DARK_MATTER+SOUNDS_PLANETARY_RINGS-SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS,-0.0006316986111118872,0.1729551058539549
GALAXY,triple_sum,SOUNDS_BLACK_HOLES+SOUNDS_DARK_MATTER+SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES,0.000966110689789012,0.6263024435684351
GALAXY,triple_A+B-C,SOUNDS_BLACK_HOLES+SOUNDS_DARK_MATTER-SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES,0.0010734582802105093,0.6482381168426997
GALAXY,triple_A+C-B,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_FLAMES-SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES,0.0008870410093389343,0.517042733895297
GALAXY,triple_B+C-A,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_FLAMES-SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES,-0.0009943885997604316,0.5575926572392375
GALAXY,triple_sum,SOUNDS_BLACK_HOLES+SOUNDS_DARK_MATTER+SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_WINDS,0.0014355089004550097,0.8621278331323047
GALAXY,triple_A+B-C,SOUNDS_BLACK_HOLES+SOUNDS_DARK_MATTER-SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_WINDS,0.000604060069544511,0.32634870768254687
GALAXY,triple_A+C-B,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_WINDS-SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_WINDS,0.0013564392200049323,0.7606673442183114
GALAXY,triple_B+C-A,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_WINDS-SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_WINDS,-0.0005249903890944337,0.2467975836995734
GALAXY,triple_sum,SOUNDS_BLACK_HOLES+SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,0.001235592043001769,0.6698147479572244
GALAXY,triple_A+B-C,SOUNDS_BLACK_HOLES+SOUNDS_PLANETARY_RINGS-SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,0.0013429396334232663,0.7029886888146466
GALAXY,triple_A+C-B,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_FLAMES-SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,0.0006175596561261773,0.1901984550399911
GALAXY,triple_B+C-A,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_FLAMES-SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,-0.0007249072465476747,0.2327400867434519
GALAXY,triple_sum,SOUNDS_BLACK_HOLES+SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,0.0017049902536677669,0.8854876199436746
GALAXY,triple_A+B-C,SOUNDS_BLACK_HOLES+SOUNDS_PLANETARY_RINGS-SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,0.0008735414227572684,0.42340566366468585
GALAXY,triple_A+C-B,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_WINDS-SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,0.0010869578667921753,0.4221858927457519
GALAXY,triple_B+C-A,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_WINDS-SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,-0.00025550903588167676,0.03829097383569257
GALAXY,triple_sum,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_FLAMES+SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0013423002650192225,0.8278512736644783
GALAXY,triple_A+B-C,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_FLAMES-SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0005108514341087239,0.19698640997098157
GALAXY,triple_A+C-B,SOUNDS_BLACK_HOLES+SOUNDS_SOLAR_WINDS-SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0014496478554407197,0.7293402354894737
GALAXY,triple_B+C-A,SOUNDS_SOLAR_FLAMES+SOUNDS_SOLAR_WINDS-SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,-0.000618199024530221,0.32980673843715047
GALAXY,triple_sum,SOUNDS_DARK_MATTER+SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,0.0002948772384520858,0.05899552340141734
GALAXY,triple_A+B-C,SOUNDS_DARK_MATTER+SOUNDS_PLANETARY_RINGS-SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,0.00040222482887358307,0.1072465913231574
GALAXY,triple_A+C-B,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_FLAMES-SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,-0.0003231551484235057,0.11549905682539324
GALAXY,triple_B+C-A,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_FLAMES-SOUNDS_DARK_MATTER,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES,0.0002158075580020084,0.05144529679829219
GALAXY,triple_sum,SOUNDS_DARK_MATTER+SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,0.0007642754491180837,0.343448947008427
GALAXY,triple_A+B-C,SOUNDS_DARK_MATTER+SOUNDS_PLANETARY_RINGS-SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,-6.717338179241481e-05,0.0029644793665111148
GALAXY,triple_A+C-B,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_WINDS-SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,0.0001462430622424923,0.023230100043028865
GALAXY,triple_B+C-A,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_WINDS-SOUNDS_DARK_MATTER,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_WINDS,0.0006852057686680063,0.41578013484919124
GALAXY,triple_sum,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_FLAMES+SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0004015854604695395,0.2818387543943998
GALAXY,triple_A+B-C,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_FLAMES-SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,-0.0004298633704409594,0.18069090641087013
GALAXY,triple_A+C-B,SOUNDS_DARK_MATTER+SOUNDS_SOLAR_WINDS-SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0005089330508910365,0.25255523266218954
GALAXY,triple_B+C-A,SOUNDS_SOLAR_FLAMES+SOUNDS_SOLAR_WINDS-SOUNDS_DARK_MATTER,GALAXY_SOUNDS_DARK_MATTER | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.000322515780019462,0.17190965072377523
GALAXY,triple_sum,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_FLAMES+SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0006710668136822966,0.34291960897700013
GALAXY,triple_A+B-C,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_FLAMES-SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,-0.00016038201722820225,0.016540658427962082
GALAXY,triple_A+C-B,SOUNDS_PLANETARY_RINGS+SOUNDS_SOLAR_WINDS-SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,0.0007784144041037937,0.3432147411978411
GALAXY,triple_B+C-A,SOUNDS_SOLAR_FLAMES+SOUNDS_SOLAR_WINDS-SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_PLANETARY_RINGS | GALAXY_SOUNDS_SOLAR_FLAMES | GALAXY_SOUNDS_SOLAR_WINDS,5.3034426806704915e-05,0.0024750792816970097
MICROCHIP,triple_sum,CIRCLE+OVAL+RECTANGLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_RECTANGLE,-0.0021502477299569418,0.8247775109534317
MICROCHIP,triple_A+B-C,CIRCLE+OVAL-RECTANGLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_RECTANGLE,-0.0008380094184788993,0.5620966297851016
MICROCHIP,triple_A+C-B,CIRCLE+RECTANGLE-OVAL,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_RECTANGLE,0.0012714999806116665,0.47881805883841994
MICROCHIP,triple_B+C-A,OVAL+RECTANGLE-CIRCLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_RECTANGLE,-0.0025837382920897082,0.9348063531030302
MICROCHIP,triple_sum,CIRCLE+OVAL+SQUARE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_SQUARE,0.0002770510085478345,0.0566712868296099
MICROCHIP,triple_A+B-C,CIRCLE+OVAL-SQUARE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_SQUARE,-0.0032653081569836762,0.8249128853021285
MICROCHIP,triple_A+C-B,CIRCLE+SQUARE-OVAL,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_SQUARE,0.0036987987191164423,0.9587989194636185
MICROCHIP,triple_B+C-A,OVAL+SQUARE-CIRCLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_SQUARE,-0.00015643955358493286,0.0066625830787377304
MICROCHIP,triple_sum,CIRCLE+OVAL+TRIANGLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_TRIANGLE,-0.0022655713452917462,0.8700610308243426
MICROCHIP,triple_A+B-C,CIRCLE+OVAL-TRIANGLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_TRIANGLE,-0.0007226858031440953,0.40183240000548187
MICROCHIP,triple_A+C-B,CIRCLE+TRIANGLE-OVAL,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_TRIANGLE,0.0011561763652768627,0.7741643904554213
MICROCHIP,triple_B+C-A,OVAL+TRIANGLE-CIRCLE,MICROCHIP_CIRCLE | MICROCHIP_OVAL | MICROCHIP_TRIANGLE,-0.0026990619074245136,0.7974790809195852
MICROCHIP,triple_sum,CIRCLE+RECTANGLE+SQUARE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,0.0013318057080931173,0.7833424870287609
MICROCHIP,triple_A+B-C,CIRCLE+RECTANGLE-SQUARE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,-0.002210553457438393,0.5295164808028466
MICROCHIP,triple_A+C-B,CIRCLE+SQUARE-RECTANGLE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,0.00264404401957116,0.8278299723624332
MICROCHIP,triple_B+C-A,RECTANGLE+SQUARE-CIRCLE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,0.0008983151459603502,0.32857176203251615
MICROCHIP,triple_sum,CIRCLE+RECTANGLE+TRIANGLE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,-0.0012108166457464626,0.70841840408771
MICROCHIP,triple_A+B-C,CIRCLE+RECTANGLE-TRIANGLE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,0.0003320688964011875,0.04707399558830496
MICROCHIP,triple_A+C-B,CIRCLE+TRIANGLE-RECTANGLE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,0.00010142166573157958,0.016014132494773924
MICROCHIP,triple_B+C-A,RECTANGLE+TRIANGLE-CIRCLE,MICROCHIP_CIRCLE | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,-0.0016443072078792297,0.8507742462720228
MICROCHIP,triple_sum,CIRCLE+SQUARE+TRIANGLE,MICROCHIP_CIRCLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0012164820927583128,0.49457463855397643
MICROCHIP,triple_A+B-C,CIRCLE+SQUARE-TRIANGLE,MICROCHIP_CIRCLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0027593676349059637,0.9445611742655646
MICROCHIP,triple_A+C-B,CIRCLE+TRIANGLE-SQUARE,MICROCHIP_CIRCLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,-0.002325877072773196,0.7572119754675635
MICROCHIP,triple_B+C-A,SQUARE+TRIANGLE-CIRCLE,MICROCHIP_CIRCLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0007829915306255461,0.12552776520086137
MICROCHIP,triple_sum,OVAL+RECTANGLE+SQUARE,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,-0.0005958134282575705,0.2110727587669148
MICROCHIP,triple_A+B-C,OVAL+RECTANGLE-SQUARE,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,-0.00413817259378908,0.8899688604284046
MICROCHIP,triple_A+C-B,OVAL+SQUARE-RECTANGLE,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,0.0007164248832204721,0.12525665000503164
MICROCHIP,triple_B+C-A,RECTANGLE+SQUARE-OVAL,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_SQUARE,0.0028259342823110387,0.9174429586950006
MICROCHIP,triple_sum,OVAL+RECTANGLE+TRIANGLE,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,-0.0031384357820971507,0.9390496354245037
MICROCHIP,triple_A+B-C,OVAL+RECTANGLE-TRIANGLE,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,-0.0015955502399494998,0.7590732524369149
MICROCHIP,triple_A+C-B,OVAL+TRIANGLE-RECTANGLE,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,-0.001826197470619108,0.6295878835229164
MICROCHIP,triple_B+C-A,RECTANGLE+TRIANGLE-OVAL,MICROCHIP_OVAL | MICROCHIP_RECTANGLE | MICROCHIP_TRIANGLE,0.00028331192847145766,0.18908161730389755
MICROCHIP,triple_sum,OVAL+SQUARE+TRIANGLE,MICROCHIP_OVAL | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,-0.0007111370435923748,0.11951424718700236
MICROCHIP,triple_A+B-C,OVAL+SQUARE-TRIANGLE,MICROCHIP_OVAL | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0008317484985552764,0.3656393151678489
MICROCHIP,triple_A+C-B,OVAL+TRIANGLE-SQUARE,MICROCHIP_OVAL | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,-0.004253496209123885,0.9532609717000635
MICROCHIP,triple_B+C-A,SQUARE+TRIANGLE-OVAL,MICROCHIP_OVAL | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0027106106669762334,0.7891287927544157
MICROCHIP,triple_sum,RECTANGLE+SQUARE+TRIANGLE,MICROCHIP_RECTANGLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.00034361765595290847,0.07193350269351129
MICROCHIP,triple_A+B-C,RECTANGLE+SQUARE-TRIANGLE,MICROCHIP_RECTANGLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0018865031981005586,0.8525022884998757
MICROCHIP,triple_A+C-B,RECTANGLE+TRIANGLE-SQUARE,MICROCHIP_RECTANGLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,-0.0031987415095786013,0.8684038445562374
MICROCHIP,triple_B+C-A,SQUARE+TRIANGLE-RECTANGLE,MICROCHIP_RECTANGLE | MICROCHIP_SQUARE | MICROCHIP_TRIANGLE,0.0016558559674309512,0.3924472222424008
OXYGEN,triple_sum,SHAKE_CHOCOLATE+SHAKE_EVENING_BREATH+SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC,0.0014173791729659767,0.7456316497687273
OXYGEN,triple_A+B-C,SHAKE_CHOCOLATE+SHAKE_EVENING_BREATH-SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC,-0.0005586178584117976,0.2762481724804514
OXYGEN,triple_A+C-B,SHAKE_CHOCOLATE+SHAKE_GARLIC-SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC,0.0013290552462278391,0.6232157262338868
OXYGEN,triple_B+C-A,SHAKE_EVENING_BREATH+SHAKE_GARLIC-SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_GARLIC,0.000646941785149935,0.5832835374990578
OXYGEN,triple_sum,SHAKE_CHOCOLATE+SHAKE_EVENING_BREATH+SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT,0.00022390281035211419,0.07249361270097686
OXYGEN,triple_A+B-C,SHAKE_CHOCOLATE+SHAKE_EVENING_BREATH-SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT,0.0006348585042020649,0.2884456017518029
OXYGEN,triple_A+C-B,SHAKE_CHOCOLATE+SHAKE_MINT-SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT,0.00013557888361397653,0.020739954393672145
OXYGEN,triple_B+C-A,SHAKE_EVENING_BREATH+SHAKE_MINT-SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE | OXYGEN_SHAKE_EVENING_BREATH | OXYGEN_SHAKE_MINT,-0.0005465345774639273,0.32101464619023495
